Data;(pył zawieszony PM2.5 [jednostka ug/m3]);(dwutlenek azotu [jednostka ug/m3]);(tlenek węgla [jednostka ug/m3]);(benzen [jednostka ug/m3]);(tlenki azotu [jednostka ug/m3]);(tlenek azotu [jednostka ug/m3]);(pył zawieszony PM10 [jednostka ug/m3])
2021-04-27 21:00;56.1;56.9;0.6;1.7;69.0;18.5;132.7
2021-04-27 22:00;88.7;66.1;0.8;2.8;87.8;33.1;258.5
2021-04-27 23:00;101.4;53.9;0.8;3.1;67.5;20.8;197.4
2021-04-28 00:00;97.6;59.6;0.9;3.7;68.0;12.8;137.7
2021-04-28 01:00;89.8;64.6;0.8;3.6;69.9;8.2;113.6
2021-04-28 02:00;76.6;45.2;0.7;3.3;49.3;6.2;95.6
2021-04-28 03:00;72.9;46.3;0.7;2.6;50.3;6.2;95.2
2021-04-28 04:00;60.2;50.6;0.6;2.6;67.8;26.3;82.4
2021-04-28 05:00;55.9;55.5;0.6;1.9;92.3;56.3;86.5
2021-04-28 06:00;52.8;65.2;0.8;1.8;141.6;116.9;87.7
2021-04-28 07:00;50.8;70.3;0.8;2.1;149.3;120.8;105.8
2021-04-28 08:00;46.2;63.3;0.6;1.8;119.1;85.4;92.8
2021-04-28 09:00;42.4;62.5;0.5;1.5;109.9;72.6;97.2
2021-04-28 10:00;39.6;55.6;0.5;1.3;90.2;53.0;87.1
2021-04-28 11:00;37.9;49.7;0.4;1.2;76.4;40.9;92.0
2021-04-28 12:00;28.9;49.5;0.7;1.3;75.0;39.1;125.1
2021-04-28 13:00;13.0;44.7;0.3;1.1;64.5;30.2;47.6
2021-04-28 14:00;12.5;32.8;0.3;0.8;44.7;18.3;61.2
2021-04-28 15:00;9.1;58.2;0.4;0.8;87.8;45.4;32.5
2021-04-28 16:00;11.1;49.6;0.4;0.7;68.6;29.0;49.0
2021-04-28 17:00;16.6;65.2;0.4;0.8;91.8;40.7;53.3
2021-04-28 18:00;21.6;57.5;0.5;0.8;76.7;29.4;53.4
2021-04-28 19:00;25.7;51.0;0.4;1.1;59.0;12.2;55.3
2021-04-28 20:00;29.7;61.0;0.5;1.2;68.7;11.7;59.9
2021-04-28 21:00;29.7;48.1;0.5;1.5;58.2;15.4;60.4
2021-04-28 22:00;22.5;23.4;0.3;1.0;26.0;4.0;42.8
2021-04-28 23:00;27.8;48.0;0.4;1.1;53.6;8.6;56.1
2021-04-29 00:00;32.4;39.7;0.4;1.0;45.7;9.1;52.7
2021-04-29 01:00;34.0;27.9;0.4;1.1;30.6;4.2;47.3
2021-04-29 02:00;32.1;20.7;0.4;1.1;22.4;2.6;43.0
2021-04-29 03:00;28.3;21.2;0.4;0.9;25.5;6.6;39.2
2021-04-29 04:00;28.3;43.8;0.4;0.9;66.8;35.2;39.9
2021-04-29 05:00;31.4;43.4;0.5;0.9;74.1;47.0;47.3
2021-04-29 06:00;34.5;51.7;0.7;1.3;129.2;118.5;54.1
2021-04-29 07:00;34.5;60.8;0.8;1.3;148.1;133.5;55.1
2021-04-29 08:00;35.4;51.8;0.7;2.6;125.2;112.2;57.5
2021-04-29 09:00;24.1;37.7;0.5;1.5;61.2;36.0;67.2
2021-04-29 10:00;25.1;20.7;0.3;0.8;27.9;11.0;137.6
2021-04-29 11:00;18.4;20.3;0.3;0.6;28.4;12.3;94.6
2021-04-29 12:00;18.3;18.9;0.3;0.6;24.1;8.0;57.1
2021-04-29 13:00;20.0;17.7;0.3;0.6;23.0;8.0;61.3
2021-04-29 14:00;24.5;19.4;0.3;0.6;25.0;8.6;53.2
2021-04-29 15:00;30.6;19.2;0.3;0.7;25.8;10.0;100.3
2021-04-29 16:00;27.2;14.6;0.3;0.6;17.8;4.9;79.6
2021-04-29 17:00;27.1;14.6;0.3;0.7;18.8;6.3;67.8
2021-04-29 18:00;24.9;14.0;0.3;0.7;16.2;3.4;42.4
2021-04-29 19:00;21.2;15.8;0.3;0.7;17.1;2.0;36.5
2021-04-29 20:00;23.0;16.9;0.4;0.8;17.7;1.3;34.5
2021-04-29 21:00;25.4;15.4;0.4;0.9;15.7;0.5;34.7
2021-04-29 22:00;25.0;16.0;0.3;0.8;16.7;1.1;32.6
2021-04-29 23:00;26.4;16.2;0.4;0.9;16.8;0.8;35.8
2021-04-30 00:00;22.1;11.4;0.3;0.8;11.4;0.1;29.2
2021-04-30 01:00;23.0;15.4;0.3;0.6;16.1;1.1;31.3
2021-04-30 02:00;24.1;14.3;0.3;0.8;14.8;0.7;32.1
2021-04-30 03:00;17.8;9.4;0.3;0.8;9.6;0.4;24.0
2021-04-30 04:00;16.8;12.7;0.3;0.6;13.1;0.7;24.1
2021-04-30 05:00;17.6;21.0;0.5;0.8;22.9;2.9;24.7
2021-04-30 06:00;18.4;27.6;0.4;1.1;32.8;7.9;26.3
2021-04-30 07:00;22.6;45.2;0.5;0.8;68.8;36.1;33.8
2021-04-30 08:00;14.6;55.1;0.5;0.8;72.3;26.4;23.0
2021-04-30 09:00;16.4;44.8;0.5;0.8;62.5;27.2;24.1
2021-04-30 10:00;13.2;55.6;0.5;0.9;86.4;47.1;18.5
2021-04-30 11:00;20.8;43.1;0.5;0.7;62.3;29.3;36.9
2021-04-30 12:00;16.5;49.8;0.5;0.8;70.6;31.8;31.5
2021-04-30 13:00;15.6;52.6;0.5;0.6;70.9;28.1;28.7
2021-04-30 14:00;17.5;50.9;0.5;0.6;67.2;25.0;28.6
2021-04-30 15:00;19.1;62.6;0.5;0.8;83.2;31.6;30.9
2021-04-30 16:00;17.2;34.6;0.4;0.7;45.6;16.8;28.0
2021-04-30 17:00;18.4;33.4;0.3;0.6;42.0;13.1;30.7
2021-04-30 18:00;18.1;27.1;0.3;0.6;29.9;4.2;28.9
2021-04-30 19:00;22.8;44.0;0.6;0.6;46.6;4.0;43.1
2021-04-30 20:00;30.9;52.2;0.5;1.1;53.9;2.6;51.9
2021-04-30 21:00;40.5;46.0;0.6;1.8;47.5;2.3;56.4
2021-04-30 22:00;43.6;59.0;0.7;1.8;61.7;4.0;59.9
2021-04-30 23:00;39.6;59.0;0.7;1.8;63.0;6.2;52.7
2021-05-01 00:00;47.5;61.6;0.7;1.9;73.4;18.1;62.1
2021-05-01 01:00;39.4;58.2;0.5;2.0;67.6;14.3;54.9
2021-05-01 02:00;28.8;31.5;0.3;1.1;33.8;3.6;41.1
2021-05-01 03:00;31.1;31.1;0.3;1.0;32.4;2.1;48.2
2021-05-01 04:00;32.1;47.8;0.3;1.0;52.7;7.4;48.1
2021-05-01 05:00;29.7;24.9;0.3;0.8;27.3;3.6;41.0
2021-05-01 06:00;32.9;27.8;0.4;1.0;34.3;9.9;44.6
2021-05-01 07:00;38.0;30.9;0.4;1.1;40.3;14.4;46.3
2021-05-01 08:00;38.1;36.9;0.5;1.2;56.6;30.1;46.2
2021-05-01 09:00;40.2;40.3;0.5;1.3;59.7;29.6;47.8
2021-05-01 10:00;41.2;37.7;0.5;1.5;60.3;34.6;48.3
2021-05-01 11:00;40.3;28.9;0.5;1.4;52.2;35.7;46.8
2021-05-01 12:00;40.2;26.1;0.4;1.5;44.1;27.6;50.9
2021-05-01 13:00;38.9;24.9;0.5;1.6;40.9;24.5;52.0
2021-05-01 14:00;34.9;23.2;0.4;1.1;36.2;19.9;46.5
2021-05-01 15:00;31.8;24.0;0.4;1.0;34.8;16.5;41.6
2021-05-01 16:00;28.0;15.7;0.3;0.9;23.8;12.4;35.7
2021-05-01 17:00;30.0;21.1;0.3;1.0;32.6;17.6;37.2
2021-05-01 18:00;36.4;29.3;0.4;1.0;42.8;20.6;44.3
2021-05-01 19:00;38.5;21.2;0.4;1.2;29.8;13.1;46.7
2021-05-01 20:00;41.7;21.6;0.4;1.1;28.8;11.1;49.3
2021-05-01 21:00;41.0;23.7;0.4;1.3;31.3;11.6;47.1
2021-05-01 22:00;41.4;21.9;0.4;1.2;27.9;9.2;48.0
2021-05-01 23:00;37.4;21.2;0.4;1.2;26.5;8.1;43.0
2021-05-02 00:00;40.2;16.5;0.4;1.1;19.6;4.7;46.7
2021-05-02 01:00;41.0;18.0;0.3;1.1;21.0;4.6;48.0
2021-05-02 02:00;43.4;14.2;0.3;1.0;15.4;1.9;51.7
2021-05-02 03:00;46.7;8.3;0.3;0.9;9.3;1.5;55.4
2021-05-02 04:00;43.3;10.7;0.3;0.9;12.7;3.0;50.1
2021-05-02 05:00;38.6;12.9;0.3;0.9;16.9;6.1;44.4
2021-05-02 06:00;35.5;18.4;0.3;0.9;25.2;10.3;40.8
2021-05-02 07:00;33.2;19.8;0.3;0.9;26.7;10.5;38.9
2021-05-02 08:00;23.4;19.5;0.3;0.9;29.1;14.7;32.2
2021-05-02 09:00;25.6;24.7;0.4;0.9;43.1;28.2;34.8
2021-05-02 10:00;26.5;28.3;0.5;1.1;47.7;29.7;33.9
2021-05-02 11:00;23.8;23.4;0.4;1.1;37.2;21.0;30.7
2021-05-02 12:00;11.2;7.5;0.2;0.9;11.0;5.2;18.8
2021-05-02 13:00;12.7;5.7;0.2;0.5;6.1;0.7;25.1
2021-05-02 14:00;11.0;19.0;0.3;0.4;25.7;10.3;21.6
2021-05-02 15:00;13.4;12.5;0.3;0.6;15.9;5.2;20.0
2021-05-02 16:00;8.5;13.8;0.3;0.9;19.8;9.1;18.9
2021-05-02 17:00;8.7;14.6;0.3;0.9;19.9;8.2;21.6
2021-05-02 18:00;8.0;15.6;0.3;0.8;20.6;7.6;23.9
2021-05-02 19:00;4.7;21.5;0.3;0.6;27.1;8.6;14.1
2021-05-02 20:00;4.4;19.0;0.3;0.6;23.7;7.1;11.2
2021-05-02 21:00;4.6;14.1;0.3;0.5;17.5;5.3;11.3
2021-05-02 22:00;5.3;11.1;0.3;0.5;12.9;2.9;11.5
2021-05-02 23:00;4.0;7.9;0.2;0.6;8.6;1.2;8.3
2021-05-03 00:00;5.3;7.8;0.2;0.4;8.9;1.7;9.5
2021-05-03 01:00;3.9;5.6;0.2;0.4;6.5;1.3;7.6
2021-05-03 02:00;5.4;3.7;0.2;0.3;4.1;0.6;9.1
2021-05-03 03:00;6.5;3.2;0.2;0.3;3.8;0.8;13.4
2021-05-03 04:00;6.5;3.7;0.2;0.3;4.0;0.5;10.9
2021-05-03 05:00;6.8;4.7;0.2;0.3;5.2;0.9;11.4
2021-05-03 06:00;8.3;7.4;0.2;0.3;8.8;2.3;13.1
2021-05-03 07:00;11.1;9.2;0.2;0.3;11.0;2.8;15.8
2021-05-03 08:00;7.9;9.0;0.2;0.4;11.0;3.0;12.0
2021-05-03 09:00;10.4;14.2;0.2;0.3;18.2;6.1;15.1
2021-05-03 10:00;8.8;14.2;0.2;0.4;18.3;6.3;13.7
2021-05-03 11:00;7.9;12.4;0.2;0.4;16.1;5.7;16.2
2021-05-03 12:00;9.7;16.0;0.2;0.4;21.4;8.2;15.4
2021-05-03 13:00;8.9;12.5;0.2;0.4;16.3;5.9;15.7
2021-05-03 14:00;7.5;15.8;0.2;0.4;20.9;7.8;14.2
2021-05-03 15:00;7.2;15.8;0.2;0.4;20.3;6.9;12.4
2021-05-03 16:00;5.7;16.0;0.2;0.4;20.8;7.3;10.8
2021-05-03 17:00;7.7;21.8;0.2;0.4;26.4;7.1;14.2
2021-05-03 18:00;8.9;28.1;0.3;0.5;32.1;6.1;16.1
2021-05-03 19:00;9.3;35.8;0.4;0.6;44.9;13.9;16.2
2021-05-03 20:00;14.5;40.1;0.4;0.7;47.2;10.9;23.4
2021-05-03 21:00;20.6;45.7;0.5;0.9;48.0;3.6;29.5
2021-05-03 22:00;16.9;26.5;0.4;1.3;27.0;0.9;23.7
2021-05-03 23:00;13.8;18.5;0.4;0.9;19.1;0.8;19.9
2021-05-04 00:00;19.8;17.7;0.4;0.8;18.0;0.4;26.0
2021-05-04 01:00;28.1;20.9;0.5;1.2;21.4;0.8;34.7
2021-05-04 02:00;25.1;20.7;0.4;1.1;21.4;1.0;31.9
2021-05-04 03:00;21.7;18.0;0.4;0.9;18.5;0.8;27.6
2021-05-04 04:00;21.2;13.1;0.4;0.9;13.6;0.8;27.1
2021-05-04 05:00;19.6;16.0;0.4;0.8;17.3;1.9;25.7
2021-05-04 06:00;31.5;31.1;0.7;0.8;38.9;12.1;55.7
2021-05-04 07:00;23.0;37.8;0.4;2.2;47.9;15.3;39.6
2021-05-04 08:00;10.1;28.4;0.3;1.0;39.4;16.8;20.3
2021-05-04 09:00;10.8;21.1;0.3;0.5;29.7;13.2;31.9
2021-05-04 10:00;7.3;17.9;0.3;0.4;24.1;9.5;17.4
2021-05-04 11:00;8.3;20.0;0.3;0.5;28.5;13.0;38.6
2021-05-04 12:00;10.2;30.3;0.3;0.4;44.2;21.2;44.2
2021-05-04 13:00;10.5;24.9;0.3;0.5;34.4;14.5;55.7
2021-05-04 14:00;14.1;23.1;0.3;0.6;31.8;13.2;89.5
2021-05-04 15:00;13.8;21.0;0.3;0.6;28.5;11.5;76.3
2021-05-04 16:00;12.4;19.7;0.3;0.5;23.9;6.3;62.6
2021-05-04 17:00;11.3;17.6;0.3;0.4;21.1;5.5;44.8
2021-05-04 18:00;10.4;12.7;0.3;0.4;14.4;2.5;32.0
2021-05-04 19:00;12.3;14.0;0.3;0.4;15.4;2.1;29.0
2021-05-04 20:00;11.7;13.5;0.3;0.4;15.1;2.3;27.5
2021-05-04 21:00;10.5;10.1;0.3;0.5;10.8;1.0;24.9
2021-05-04 22:00;7.6;8.8;0.2;0.4;9.3;0.8;20.5
2021-05-04 23:00;6.9;6.2;0.2;0.3;6.6;0.7;18.1
2021-05-05 00:00;5.9;5.0;0.2;0.3;5.3;0.5;15.1
2021-05-05 01:00;6.1;5.3;0.2;0.3;5.6;0.5;14.5
2021-05-05 02:00;5.8;4.9;0.2;0.4;5.2;0.5;13.3
2021-05-05 03:00;6.2;5.3;0.2;0.3;5.6;0.5;14.0
2021-05-05 04:00;5.4;6.3;0.2;0.3;6.8;0.8;13.1
2021-05-05 05:00;6.0;10.0;0.2;0.3;11.2;1.9;17.6
2021-05-05 06:00;6.9;20.5;0.3;0.4;23.6;4.9;19.8
2021-05-05 07:00;7.6;22.1;0.3;0.5;26.5;6.8;28.5
2021-05-05 08:00;8.7;24.4;0.3;0.4;30.8;9.8;33.1
2021-05-05 09:00;7.7;20.0;0.3;0.4;25.2;8.0;27.8
2021-05-05 10:00;8.4; ;0.3;0.4;  ;42.0;
2021-05-05 11:00;15.1; ;0.3;0.3;  ;98.5;
2021-05-05 12:00;14.2; ;0.3;0.3;  ;105.5;
2021-05-05 13:00;14.5; ;0.3;0.3;  ;81.5;
2021-05-05 14:00;24.4; ;0.3;0.4;  ;138.6;
2021-05-05 15:00;15.3; ;0.3;0.4;  ;82.6;
2021-05-05 16:00;10.8; ;0.3;0.4;  ;60.5;
2021-05-05 17:00;9.3; ;0.3;0.4;  ;30.0;
2021-05-05 18:00;3.6; ;0.3;0.4;  ;7.5;
2021-05-05 19:00;5.1; ;0.4;0.6;  ;9.3;
2021-05-05 20:00;6.3; ;0.3;0.6;  ;10.4;
2021-05-05 21:00;3.4; ;0.3;0.5;  ;7.5;
2021-05-05 22:00;4.0; ;0.3;0.6;  ;7.9;
2021-05-05 23:00;4.0; ;0.2;0.4;  ;8.2;
2021-05-06 00:00;4.4; ;0.2;0.3;  ;8.5;
2021-05-06 01:00;3.8; ;0.2;0.3;  ;7.4;
2021-05-06 02:00;5.2; ;0.3;0.3;  ;9.0;
2021-05-06 03:00;6.4; ;0.2;0.3;  ;10.7;
2021-05-06 04:00;6.4; ;0.2;0.4;  ;11.2;
2021-05-06 05:00;6.1; ;0.3;0.3;  ;11.5;
2021-05-06 06:00;8.0; ;0.4;0.5;  ;24.3;
2021-05-06 07:00;7.4; ;0.4;0.6;  ;20.3;
2021-05-06 08:00;6.2; ;0.4;0.5;  ;16.9;
2021-05-06 09:00;6.1; ;0.3;0.4;  ;15.8;
2021-05-06 10:00;5.4; ;0.3;0.4;  ;16.5;
2021-05-06 11:00;4.4; ;0.4;0.5;  ;17.7;
2021-05-06 12:00;4.0; ;0.4;0.6;  ;14.7;
2021-05-06 13:00;3.3; ;0.3;0.5;  ;12.6;
2021-05-06 14:00;3.9;44.8;0.4;0.5;68.8;36.8;13.4
2021-05-06 15:00;4.3;54.0;0.4;0.7;81.3;41.8;16.2
2021-05-06 16:00;4.7;54.3;0.4;0.8;78.1;36.3;15.6
2021-05-06 17:00;3.8;48.3;0.4;0.5;65.7;26.6;15.2
2021-05-06 18:00;4.5;44.2;0.4;0.5;58.6;22.0;15.3
2021-05-06 19:00;6.6;36.5;0.3;0.5;40.2;5.8;18.4
2021-05-06 20:00;13.2;67.4;0.5;0.8;75.3;12.1;35.3
2021-05-06 21:00;27.0;76.7;0.7;1.2;85.3;13.1;47.0
2021-05-06 22:00;28.2;27.2;0.5;1.9;28.6;2.1;38.5
2021-05-06 23:00;15.3;15.7;0.4;1.1;16.2;0.7;23.6
2021-05-07 00:00;7.1;8.3;0.2;0.7;8.5;0.4;13.0
2021-05-07 01:00;5.5;5.1;0.2;0.4;5.5;0.6;10.2
2021-05-07 02:00;5.4;7.2;0.2;0.4;7.5;0.5;11.2
2021-05-07 03:00;5.4;5.1;0.2;0.4;5.4;0.5;10.7
2021-05-07 04:00;3.9;4.9;0.2;0.3;5.6;1.1;8.6
2021-05-07 05:00;4.0;10.9;0.3;0.3;12.9;3.0;10.9
2021-05-07 06:00;5.5;26.1;0.3;0.4;33.6;11.5;15.7
2021-05-07 07:00;8.0;33.4;0.3;0.5;51.6;27.9;30.1
2021-05-07 08:00;8.2;28.0;0.3;0.5;37.5;14.6;25.7
2021-05-07 09:00;9.1;22.4;0.3;0.5;29.0;10.2;33.4
2021-05-07 10:00;6.7;22.3;0.3;0.7;31.3;13.7;32.6
2021-05-07 11:00;10.1;19.6;0.3;0.5;26.5;10.6;52.5
2021-05-07 12:00;7.2;23.8;0.3;0.5;32.0;12.7;36.0
2021-05-07 13:00;8.7;25.0;0.3;0.5;37.0;18.4;42.0
2021-05-07 14:00;6.1;28.3;0.4;0.4;42.8;22.1;30.2
2021-05-07 15:00;6.3;45.3;0.5;0.7;69.7;37.2;18.2
2021-05-07 16:00;6.0;41.5;0.4;0.8;54.0;19.2;11.9
2021-05-07 17:00;6.1;40.7;0.4;0.7;56.8;24.6;12.1
2021-05-07 18:00;7.8;44.7;0.4;0.6;56.9;18.6;20.2
2021-05-07 19:00;8.4;38.8;0.4;0.7;48.1;14.2;18.6
2021-05-07 20:00;7.7;30.7;0.3;0.6;35.9;7.9;14.6
2021-05-07 21:00;10.1;31.0;0.3;0.6;36.2;8.0;16.7
2021-05-07 22:00;12.7;20.0;0.3;0.6;23.7;5.6;18.5
2021-05-07 23:00;13.2;16.6;0.3;0.5;19.2;4.0;17.8
2021-05-08 00:00;7.5;11.8;0.3;0.5;14.5;4.1;11.6
2021-05-08 01:00;5.8;7.2;0.2;0.3;7.8;1.0;10.2
2021-05-08 02:00;4.1;4.6;0.2;0.3;4.9;0.4;8.1
2021-05-08 03:00;5.6;5.6;0.2;0.3;5.8;0.4;9.5
2021-05-08 04:00;6.4;6.9;0.2;0.2;7.5;1.1;10.7
2021-05-08 05:00;7.3;13.2;0.2;0.3;15.2;3.1;12.3
2021-05-08 06:00;10.2;22.7;0.3;0.4;29.9;11.0;16.3
2021-05-08 07:00;10.8;30.5;0.3;0.5;39.8;14.3;14.9
2021-05-08 08:00;7.9;25.6;0.3;0.5;33.2;11.6;13.4
2021-05-08 09:00;9.6;26.8;0.3;0.4;38.0;17.2;17.8
2021-05-08 10:00;5.7;24.7;0.3;0.5;32.0;11.2;11.6
2021-05-08 11:00;5.4;25.8;0.3;0.4;33.8;12.3;13.7
2021-05-08 12:00;5.8;24.7;0.3;0.4;34.0;14.2;14.4
2021-05-08 13:00;6.1;24.1;0.3;0.4;32.8;13.4;14.8
2021-05-08 14:00;30.1;26.1;0.3;0.4;34.9;13.5;39.9
2021-05-08 15:00;60.2;26.6;0.3;0.8;35.8;14.1;72.5
2021-05-08 16:00;25.5;26.7;0.3;0.5;35.0;12.8;33.5
2021-05-08 17:00;16.1;30.3;0.3;0.5;39.0;13.2;23.8
2021-05-08 18:00;53.4;31.7;0.3;0.4;39.3;11.5;62.6
2021-05-08 19:00;62.4;36.7;0.3;0.6;39.9;4.9;73.1
2021-05-08 20:00;66.2;44.5;0.4;0.7;45.6;1.7;80.7
2021-05-08 21:00;91.3;68.0;0.7;1.4;70.4;3.8;108.8
2021-05-08 22:00;110.3;50.1;0.8;2.8;52.1;3.1;126.7
2021-05-08 23:00;79.6;37.4;0.7;2.8;38.8;2.1;91.5
2021-05-09 00:00;64.9;28.6;0.7;2.5;30.1;2.2;74.1
2021-05-09 01:00;59.7;23.7;0.7;2.4;24.7;1.5;68.4
2021-05-09 02:00;44.4;17.4;0.5;2.0;18.1;1.1;52.1
2021-05-09 03:00;36.6;15.6;0.5;1.8;16.4;1.2;43.4
2021-05-09 04:00;29.0;13.9;0.4;1.5;14.7;1.2;35.4
2021-05-09 05:00;21.4;13.3;0.4;1.3;14.6;2.1;27.3
2021-05-09 06:00;16.4;8.0;0.3;1.0;8.9;1.2;21.8
2021-05-09 07:00;11.2;8.3;0.3;0.8;10.1;2.7;16.7
2021-05-09 08:00;7.9;6.4;0.3;0.5;8.2;2.7;12.8
2021-05-09 09:00;9.1;10.0;0.3;0.4;13.2;4.9;15.1
2021-05-09 10:00;13.9;9.7;0.3;0.5;12.7;4.6;20.2
2021-05-09 11:00;12.9;8.3;0.3;0.4;10.4;3.1;19.4
2021-05-09 12:00;14.7;11.8;0.3;0.4;15.9;6.2;21.7
2021-05-09 13:00;18.0;11.9;0.3;0.4;15.4;5.3;27.7
2021-05-09 14:00;20.4;14.1;0.3;0.4;18.7;7.0;32.4
2021-05-09 15:00;20.6;13.5;0.3;0.4;17.0;5.3;31.6
2021-05-09 16:00;22.7;11.2;0.3;0.4;13.0;2.8;32.3
2021-05-09 17:00;22.0;10.2;0.3;0.4;11.5;2.0;31.6
2021-05-09 18:00;18.1;12.0;0.3;0.4;13.3;2.1;29.6
2021-05-09 19:00;26.7;17.8;0.3;0.4;20.1;3.5;36.9
2021-05-09 20:00;29.6;17.5;0.3;0.5;18.8;1.9;40.7
2021-05-09 21:00;24.8;17.0;0.3;0.6;18.3;2.0;37.5
2021-05-09 22:00;10.3;12.6;0.3;0.5;13.1;0.9;17.9
2021-05-09 23:00;8.1;7.9;0.2;0.4;8.4;0.7;15.7
2021-05-10 00:00;6.9;5.5;0.2;0.3;5.8;0.5;13.4
2021-05-10 01:00;6.5;4.5;0.2;0.3;4.9;0.5;12.3
2021-05-10 02:00;6.3;4.4;0.2;0.3;4.7;0.5;11.6
2021-05-10 03:00;6.0;4.7;0.2;0.3;5.0;0.5;11.0
2021-05-10 04:00;5.9;5.2;0.2;0.3;5.6;0.5;11.4
2021-05-10 05:00;5.9;8.4;0.2;0.3;9.1;1.0;12.4
2021-05-10 06:00;13.1;29.1;0.3;0.3;34.4;8.1;26.2
2021-05-10 07:00;25.0;32.2;0.3;0.5;39.1;10.5;43.5
2021-05-10 08:00;25.9;25.1;0.2;0.4;32.4;11.2;65.6
2021-05-10 09:00;28.7;15.6;0.2;0.3;19.1;5.4;70.6
2021-05-10 10:00;29.8;16.6;0.2;0.3;21.0;6.7;80.0
2021-05-10 11:00;91.5;17.9;0.2;0.3;22.0;6.2;151.6
2021-05-10 12:00;56.2;19.0;0.2;0.4;24.6;8.5;90.5
2021-05-10 13:00;74.1;28.3;0.2;0.3;37.5;14.1;133.4
2021-05-10 14:00;80.2;16.7;0.2;0.3;20.3;5.5;123.4
2021-05-10 15:00;15.2;23.8;0.2;0.3;30.1;9.6;69.5
2021-05-10 16:00;14.1;25.9;0.2;0.4;32.6;10.2;71.8
2021-05-10 17:00;9.4;17.5;0.2;0.4;20.1;4.1;34.1
2021-05-10 18:00;9.4;17.3;0.2;0.4;19.1;2.8;33.8
2021-05-10 19:00;15.9;20.3;0.3;0.5;21.7;2.1;37.1
2021-05-10 20:00;32.7;26.6;0.3;0.5;28.0;2.2;57.2
2021-05-10 21:00;46.2;38.5;0.3;0.6;40.3;2.7;67.9
2021-05-10 22:00;33.1;79.8;0.5;1.3;92.6;19.6;72.1
2021-05-10 23:00;20.1;22.7;0.2;0.7;24.4;2.6;33.9
2021-05-11 00:00;39.0;55.0;0.3;0.6;58.2;4.8;55.7
2021-05-11 01:00;58.5;48.1;0.3;0.7;50.6;3.8;74.6
2021-05-11 02:00;67.6;45.4;0.3;0.8;49.8;6.8;84.3
2021-05-11 03:00;70.0;34.5;0.3;0.8;40.2;8.8;84.7
2021-05-11 04:00;66.0;55.7;0.3;0.8;78.9;35.6;83.9
2021-05-11 05:00;58.2;45.2;0.3;0.7;74.6;44.9;78.5
2021-05-11 06:00;60.8;0.6;0.9;137.5;117.3; ;
2021-05-11 07:00;69.6;0.8;1.1;160.3;138.7; ;
2021-05-11 08:00;66.1;0.6;1.3;134.7;104.9; ;
2021-05-11 09:00;51.5;0.4;1.0;83.7;49.2; ;
2021-05-11 10:00;33.2;0.3;0.6;45.7;19.1; ;
2021-05-11 11:00;48.8;0.3;0.4;67.7;28.8; ;
2021-05-11 12:00;53.7;0.4;0.9;73.9;30.8; ;
2021-05-11 13:00;49.0;0.4;0.8;68.0;29.0; ;
2021-05-11 14:00;51.2;0.4;0.7;69.5;28.1; ;
2021-05-11 15:00;65.7;0.4;0.8;93.8;43.0; ;
2021-05-11 16:00;61.8;0.4;0.8;86.3;37.5; ;
2021-05-11 17:00;39.0;0.3;0.5;48.4;14.3; ;
2021-05-11 18:00;41.4;0.3;0.5;52.3;16.7; ;
2021-05-11 19:00;45.3;0.3;0.6;53.6;12.6; ;
2021-05-11 20:00;57.9;0.3;0.6;71.6;20.9; ;
2021-05-11 21:00;53.1;0.4;0.8;68.4;23.4; ;
2021-05-11 22:00;37.3;0.3;0.6;47.8;16.1; ;
2021-05-11 23:00;28.3;0.2;0.5;33.9;8.6; ;
2021-05-12 00:00;24.7;0.2;0.5;28.0;5.1; ;
2021-05-12 01:00;19.0;0.2;0.4;20.7;2.5; ;
2021-05-12 02:00;12.8;0.2;0.4;14.9;3.2; ;
2021-05-12 03:00;18.8;0.2;0.4;22.3;5.3; ;
2021-05-12 04:00;25.7;0.2;0.4;31.9;9.6; ;
2021-05-12 05:00;44.6;0.3;0.5;66.2;33.0; ;
2021-05-12 06:00;65.9;0.5;0.9;129.7;97.6; ;
2021-05-12 07:00;66.7;0.5;0.8;120.6;82.5; ;
2021-05-12 08:00;70.2;0.5;1.1;133.0;96.0; ;
2021-05-12 09:00;64.3;0.5;0.9;109.9;69.7; ;
2021-05-12 10:00;53.7;0.4;1.0;82.9;44.5; ;
2021-05-12 11:00;46.9;0.4;0.7;65.9;28.9; ;
2021-05-12 12:00;44.0;0.3;0.7;59.1;23.1; ;
2021-05-12 13:00;44.6;0.3;0.8;62.0;26.5; ;
2021-05-12 14:00;53.7;0.4;0.7;76.8;35.3; ;
2021-05-12 15:00;54.7;0.4;0.7;75.3;31.4; ;
2021-05-12 16:00;57.3;0.4;0.7;76.5;29.2; ;
2021-05-12 17:00;49.5;0.3;0.5;65.6;24.6; ;
2021-05-12 18:00;40.2;0.3;0.6;49.6;14.4; ;
2021-05-12 19:00;41.5;0.4;0.5;54.2;19.4; ;
2021-05-12 20:00;31.9;0.3;0.5;39.2;11.2; ;
2021-05-12 21:00;34.2;0.3;0.5;44.0;15.1; ;
2021-05-12 22:00;31.9;0.3;0.5;41.6;14.9; ;
2021-05-12 23:00;24.2;0.3;0.5;31.0;10.5; ;
2021-05-13 00:00;16.6;0.2;0.5;19.6;4.6; ;
2021-05-13 01:00;9.7;0.2;0.4;11.0;1.9; ;
